label,contrast_0,contrast_45,contrast_90,contrast_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,asm_0,asm_45,asm_90,asm_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135
0,200.09484848485107,200.09484848485107,642.2877257422605,673.1531313131366,0.7730533883298654,0.7730533883298654,0.6361820229216112,0.6383822160209588,2.4742424242424685,2.4742424242424685,4.953780226507464,4.755959595959661,0.13628037955311068,0.13628037955311068,0.13104014975036518,0.13094793388430093,0.36916172547152104,0.36916172547152104,0.36199468193657924,0.3618672876681463,0.9899515423043798,0.9899515423043798,0.9677785527144706,0.966256974889907
0,291.1239393939403,291.1239393939403,522.6433017038987,557.2218181818214,0.7952408180672922,0.7952408180672922,0.6662140875652356,0.6346545371501428,2.606565656565705,2.606565656565705,4.207835935108624,4.253939393939449,0.12895339761249328,0.12895339761249328,0.12437598507201006,0.12409640342822736,0.3591008181729656,0.3591008181729656,0.3526697960869488,0.3522731943083768,0.9816006367031213,0.9816006367031213,0.9669920285257771,0.9648310775399062
0,225.77868686868902,225.77868686868902,665.8215488215409,659.7387878787968,0.7670983833577792,0.7670983833577792,0.634050604782393,0.6420250161123967,2.516666666666716,2.516666666666716,5.108764411794673,4.653939393939477,0.15140094378125143,0.15140094378125143,0.14631873705159726,0.14677246709519773,0.38910274193489236,0.38910274193489236,0.3825163225949937,0.3831089493801962,0.9887607217425716,0.9887607217425716,0.9669062894480263,0.9672466067400723
0,220.8977777777722,220.8977777777722,288.19426589121224,258.02666666665795,0.6602601948136838,0.6602601948136838,0.6383321012477967,0.6618653466844776,5.553737373737281,5.553737373737281,6.87133965921806,6.079393939393769,0.33440860116310045,0.33440860116310045,0.3286192600362388,0.33151373329245865,0.5782807286803706,0.5782807286803706,0.5732532250552446,0.5757722929183539,0.9735879850103445,0.9735879850103445,0.9655322924719356,0.969211597314062
0,449.1283838383884,449.1283838383884,448.3911845729967,592.5270707070779,0.7505559618574538,0.7505559618574538,0.7012969989638054,0.6682685127275776,3.493636363636418,3.493636363636418,4.074686256504383,4.281414141414209,0.12531729415366463,0.12531729415366463,0.12407753494623917,0.12230825425977603,0.35400182789593704,0.35400182789593704,0.35224641225460224,0.3497259702392375,0.9773409381882585,0.9773409381882585,0.9773913584039896,0.970122524057051
0,395.94575757576155,395.94575757576155,318.83511886542146,562.6181818181873,0.7421883192894703,0.7421883192894703,0.6768840417374647,0.6813017474641617,3.409797979798033,3.409797979798033,3.7929803081318028,4.1769696969697625,0.0899096520763241,0.0899096520763241,0.08797906104148455,0.08683463422100297,0.29984938231772984,0.29984938231772984,0.29661264477679394,0.2946771694940125,0.9792279591307703,0.9792279591307703,0.9832447661663752,0.970445038674201
0,649.7566666666719,649.7566666666719,879.3995510662157,576.8915151515189,0.6400167287481625,0.6400167287481625,0.5688608620724358,0.6083074758160354,6.250202020202101,6.250202020202101,8.201305989184743,5.172929292929346,0.07525513212937934,0.07525513212937934,0.07183985700710621,0.07380715233139751,0.27432668869320637,0.27432668869320637,0.26802958233580526,0.271674717873043,0.9551000632133227,0.9551000632133227,0.9390799414474583,0.9601365519740903
0,495.6450505050577,495.6450505050577,816.7016630955886,614.4648484848569,0.7361718857019814,0.7361718857019814,0.6574685728589018,0.6720226930430103,3.8436363636364415,3.8436363636364415,5.951127435975871,4.493131313131403,0.11735048464443211,0.11735048464443211,0.11283756008938034,0.11386471278441782,0.3425645700367043,0.3425645700367043,0.33591302459026556,0.33743845777329207,0.9747932761534647,0.9747932761534647,0.95842692333012,0.9687353874571755
0,263.1408080808099,263.1408080808099,630.6510560146857,608.4274747474794,0.7641895164728181,0.7641895164728181,0.6535034094636566,0.6721393308354532,2.363434343434382,2.363434343434382,4.891643709825508,4.44343434343441,0.08937508417508774,0.08937508417508774,0.08286663610022398,0.0836890929497035,0.29895665935899096,0.29895665935899096,0.2878656563402866,0.28929067207516995,0.9850091777723844,0.9850091777723844,0.9639652738466785,0.9653161883104651
0,436.19505050505694,436.19505050505694,768.4342414039274,634.6119191919297,0.7668565753400945,0.7668565753400945,0.6783508046458137,0.7125569769931933,3.384545454545528,3.384545454545528,5.44107744107737,4.290303030303136,0.15714055198449683,0.15714055198449683,0.1527425457451205,0.1534097796143311,0.39640957605044913,0.39640957605044913,0.39082290841904405,0.3916756050794217,0.9801407972040633,0.9801407972040633,0.9650242095602872,0.9711261549872146
0,138.68303030303179,138.68303030303179,281.8039995918759,268.4739393939425,0.7716472187646063,0.7716472187646063,0.6518696807504205,0.6723307850736608,2.4169696969697463,2.4169696969697463,4.351902867054342,3.6149494949495646,0.12437712988471367,0.12437712988471367,0.1196774750292731,0.12007033976125579,0.3526714191492042,0.3526714191492042,0.34594432359741517,0.34651167334053234,0.9807051313040233,0.9807051313040233,0.9604211587717266,0.9623677425045507
0,297.2842424242467,297.2842424242467,652.2444648505127,627.6218181818275,0.7830884881745366,0.7830884881745366,0.6659613783632459,0.6895977880597485,2.7317171717172273,2.7317171717172273,4.883991429445908,4.376565656565743,0.16795880522396223,0.16795880522396223,0.16326816722880552,0.1638035098459398,0.4098277750762657,0.4098277750762657,0.40406455824385973,0.4047264629919074,0.9854789681449321,0.9854789681449321,0.9681727717327029,0.9694096978829301
0,310.19939393939563,310.19939393939563,533.7122742577277,581.3869696969703,0.7614036136076714,0.7614036136076714,0.6870892701030994,0.7329229169066488,2.454343434343432,2.454343434343432,3.772268135904507,3.2885858585858565,0.044329787776757855,0.044329787776757855,0.03858012068986247,0.04020353025201532,0.21054640290624263,0.21054640290624263,0.1964182290162053,0.20050818001272497,0.9784700206317727,0.9784700206317727,0.9624540257879632,0.9592482276617248
0,305.99232323232826,305.99232323232826,414.1844709723307,202.91676767676952,0.4982914557929652,0.4982914557929652,0.4397433534955078,0.49889138340911743,6.067878787878959,6.067878787878959,7.61003979185771,4.507676767676893,0.07320652484441859,0.07320652484441859,0.07267521338130893,0.07578144577085143,0.2705670431601354,0.2705670431601354,0.2695834070956685,0.27528429989894343,0.9320826786378582,0.9320826786378582,0.9081699393123389,0.9553022809834472
0,1963.799191919114,1963.799191919114,2489.5571880418024,1445.8967676767027,0.5760250562452555,0.5760250562452555,0.5618949249229402,0.5829016300396629,15.376969696969049,15.376969696969049,18.465666768695087,12.525050505050142,0.3004603713905914,0.3004603713905914,0.2912821124459511,0.30333942454844665,0.5481426560582485,0.5481426560582485,0.5397055794096918,0.5507625845574903,0.862280076151248,0.862280076151248,0.825918670268614,0.898600226766058
0,157.06222222222087,157.06222222222087,284.81787572696214,170.0303030303012,0.5886439238497958,0.5886439238497958,0.5056901507978099,0.5810151065022443,3.705252525252503,3.705252525252503,5.69594939291901,3.707070707070697,0.05015272931333122,0.05015272931333122,0.046200717614891265,0.0496653810835588,0.22394805047896985,0.22394805047896985,0.2149435219188782,0.22285731103905657,0.9473059159357735,0.9473059159357735,0.9039265275942814,0.9433390760009913
0,206.8017171717159,206.8017171717159,283.00561167227573,132.1079797979787,0.5704637036936653,0.5704637036936653,0.5059830876214756,0.6029398259036054,4.120909090909068,4.120909090909068,5.227221712070156,3.0314141414141265,0.028992306907459225,0.028992306907459225,0.026446034269911795,0.029871681461076046,0.17027127446360182,0.17027127446360182,0.16262236706527117,0.17283426009063146,0.918887377318791,0.918887377318791,0.8881518572393816,0.9479920067036651
0,145.00242424242327,145.00242424242327,230.31741659014162,112.01515151515099,0.5039318385893389,0.5039318385893389,0.4778393832625785,0.5853888571240253,4.1707070707070555,4.1707070707070555,5.254055708601124,3.111919191919171,0.03645194878073249,0.03645194878073249,0.034451715034712165,0.03746696255483791,0.19092393454130493,0.19092393454130493,0.18561173194254765,0.1935638461976769,0.9417380011013103,0.9417380011013103,0.907004831111497,0.9548466761313031
0,235.89191919191913,235.89191919191913,325.0979491888559,154.30515151515036,0.4856648880779116,0.4856648880779116,0.4511045959530472,0.559423750673395,5.001818181818185,5.001818181818185,6.259667380879453,3.596666666666652,0.04496750841750542,0.04496750841750542,0.04231354760676289,0.04553690949902816,0.21205543713261735,0.21205543713261735,0.2057025707344536,0.2133937897386617,0.9261773366197356,0.9261773366197356,0.8977169052003284,0.9514575236992571
0,159.94222222222007,159.94222222222007,222.61922252830837,119.76888888888774,0.7537272682408396,0.7537272682408396,0.7179988165114152,0.7716762070817059,3.1092929292928924,3.1092929292928924,3.98561371288634,2.428484848484828,0.23812817569635572,0.23812817569635572,0.23568933000252423,0.23933769003162897,0.48798378630478667,0.48798378630478667,0.48547845472536083,0.4892215142771513,0.9657759287071943,0.9657759287071943,0.9523378828416825,0.974338754585897
0,481.80525252525024,481.80525252525024,749.8390980512037,480.1382828282824,0.7477709647045798,0.7477709647045798,0.7038060586679504,0.7781354091981086,5.195757575757549,5.195757575757549,7.690541781450768,5.033838383838341,0.2024628660340793,0.2024628660340793,0.19474345932376072,0.2021215896337111,0.4499587381461541,0.4499587381461541,0.4412974726006945,0.44957934742791633,0.9343987340519901,0.9343987340519901,0.8979458614532803,0.9345697129414711
0,82.50181818181811,82.50181818181811,116.69350066319693,118.80272727272734,0.5993569539759974,0.5993569539759974,0.528249149666997,0.5800532750374439,2.7688888888888807,2.7688888888888807,3.6736047342107607,3.231818181818168,0.04544726558514185,0.04544726558514185,0.042092195448533265,0.043491511070296335,0.2131836428648827,0.2131836428648827,0.20516382587711038,0.20854618450188997,0.9548039944459693,0.9548039944459693,0.9355613121709017,0.934726090385975
0,391.1946464646389,391.1946464646389,554.7528823589208,340.02828282827846,0.7416069641765205,0.7416069641765205,0.6506565833666026,0.6717487693141299,5.174040404040283,5.174040404040283,7.200387715539001,5.035353535353465,0.28316665136207253,0.28316665136207253,0.2753494520552775,0.2844874349555915,0.5321340539394867,0.5321340539394867,0.5247375077648609,0.533373635414792,0.9505473449022872,0.9505473449022872,0.9300372841173222,0.9572173293030212
0,371.1110101010067,371.1110101010067,409.3636363636307,111.9292929292924,0.5616870954157552,0.5616870954157552,0.5131899062475943,0.6005165845500563,4.365959595959557,4.365959595959557,5.22303846546262,2.969696969696945,0.03242148760330395,0.03242148760330395,0.03082815220104893,0.03361335578002063,0.18005967789403587,0.18005967789403587,0.17557947545498856,0.18333945505542615,0.7773381023157172,0.7773381023157172,0.753303080194596,0.9408350767655042
0,226.62262626262026,226.62262626262026,311.52464034281417,152.8891919191868,0.48393313056990606,0.48393313056990606,0.4387789968635643,0.5433670352133126,5.141010101010011,5.141010101010011,6.204570962146551,3.543535353535296,0.013426624834198429,0.013426624834198429,0.012268060534627262,0.014524441383530779,0.11587331372752929,0.11587331372752929,0.11076127723454286,0.12051739037803125,0.9092039434026578,0.9092039434026578,0.8761837415804107,0.9397713642422524
0,1041.2368686868992,1041.2368686868992,1375.9766350371722,736.5971717172009,0.4979416469846351,0.4979416469846351,0.47535742455709384,0.5607134099571213,11.147777777778249,11.147777777778249,13.680950923374521,8.332121212121546,0.13898256810531126,0.13898256810531126,0.13430210375328336,0.14280007142129902,0.3728036589215713,0.3728036589215713,0.3664725143217201,0.3778889670542116,0.9148169829274524,0.9148169829274524,0.8872164366598853,0.9397893962159249
0,382.0516161616101,382.0516161616101,657.4977043158623,425.5778787878731,0.7345645296231617,0.7345645296231617,0.6498780403596103,0.6756001496819568,4.8106060606059895,4.8106060606059895,7.6197326803385135,5.40939393939386,0.3101168350168076,0.3101168350168076,0.30128773905690664,0.31012746658502544,0.556881347341431,0.556881347341431,0.5488968382646293,0.556890892891081,0.9560330893988781,0.9560330893988781,0.9242902461825164,0.9509608396354877
0,281.3633333333357,281.3633333333357,727.7856341189629,665.6197979798033,0.5200871409222093,0.5200871409222093,0.44745924201012743,0.5388386192676404,5.091010101010163,5.091010101010163,8.435771860014203,6.479191919191987,0.0684637383940453,0.0684637383940453,0.06040602333961422,0.06282150290786698,0.26165576315847755,0.26165576315847755,0.24577636855404594,0.25064218102280184,0.9650956403340724,0.9650956403340724,0.9082408005890151,0.9165462087932201
0,149.30424242424186,149.30424242424186,166.51984491378343,100.25505050505032,0.540304439864069,0.540304439864069,0.5010185938148728,0.5920135747289551,3.7963636363636177,3.7963636363636177,4.404958677685925,2.786969696969684,0.02930685134170082,0.02930685134170082,0.027329933423313555,0.030328374655648166,0.17119243949923962,0.17119243949923962,0.16531767426174843,0.17415043685172935,0.915485194536133,0.915485194536133,0.9050125829058565,0.9432578835749205
0,431.6428282828253,431.6428282828253,565.7750229568129,380.18959595959285,0.5710971706505532,0.5710971706505532,0.547073791231956,0.5980415206018859,7.997171717171652,7.997171717171652,9.663197632894219,6.792626262626211,0.18228583817977895,0.18228583817977895,0.17512534743924574,0.181789526578922,0.4269494562354881,0.4269494562354881,0.41847980529440815,0.4263678301407389,0.9102068607437221,0.9102068607437221,0.8823586681372272,0.9208368015033218
0,201.2332323232334,201.2332323232334,408.0060197938908,388.30020202020455,0.6268488955662708,0.6268488955662708,0.5594429231252942,0.6143701162031228,3.6592929292929823,3.6592929292929823,5.1846750331598095,4.282424242424309,0.07401328946026642,0.07401328946026642,0.06894419122144153,0.07041307519641421,0.27205383559190344,0.27205383559190344,0.26257225904775533,0.2653546215848034,0.9761453062873685,0.9761453062873685,0.9513119034674411,0.953721777867737
0,233.50111111111187,233.50111111111187,501.7161514131079,418.1438383838435,0.6005311925217005,0.6005311925217005,0.5139428483346338,0.5628012630036536,4.213232323232403,4.213232323232403,7.0039791857972284,5.817979797979911,0.06135912151820824,0.06135912151820824,0.058148935055435856,0.060241521273335756,0.24770773407023092,0.24770773407023092,0.2411409029083118,0.2454414823809043,0.9501298747141714,0.9501298747141714,0.8934771495775311,0.9115657227477618
0,406.3255555555492,406.3255555555492,537.1937557391836,317.468686868682,0.6877554271674234,0.6877554271674234,0.6164241687213545,0.6588257220912334,6.199898989898885,6.199898989898885,8.062442607896864,5.278787878787809,0.23540889194979608,0.23540889194979608,0.2282334329079682,0.23667032445668532,0.48518954229228406,0.48518954229228406,0.47773782863404085,0.48648774337765727,0.9373909928153418,0.9373909928153418,0.917353491860744,0.9511983945836893
0,133.44484848484768,133.44484848484768,169.21773288439854,107.58535353535339,0.4940009577261226,0.4940009577261226,0.4478801667640169,0.544608611587042,4.115959595959585,4.115959595959585,4.892459953065959,3.120505050505044,0.025732241607999858,0.025732241607999858,0.023697782171716864,0.026345689215386832,0.16041272271238294,0.16041272271238294,0.15394083984348295,0.16231355216181684,0.920328959772881,0.920328959772881,0.8978458072582421,0.9356300244258047
0,186.75232323231987,186.75232323231987,246.29058259360937,150.6242424242391,0.5546585137323088,0.5546585137323088,0.508369484658097,0.5922578799103162,4.430303030302975,4.430303030302975,5.358228752168067,3.4296969696969355,0.03806116722782765,0.03806116722782765,0.035512405470018577,0.03779570451994165,0.19509271444066703,0.19509271444066703,0.18844735463788972,0.1944111738556754,0.9323857581126271,0.9323857581126271,0.9101664051409084,0.9451935918956526
0,233.70252525252698,233.70252525252698,317.9679624528032,151.8264646464659,0.4799023000355554,0.4799023000355554,0.4419253636958767,0.5311480144648333,5.91101010101021,5.91101010101021,7.272523211916953,4.137373737373811,0.061730450974386224,0.061730450974386224,0.060270357566861825,0.06525962656872603,0.24845613490993984,0.24845613490993984,0.24550021907701391,0.25545963784661957,0.8881135468644005,0.8881135468644005,0.8479629034068408,0.928052546833013
0,667.8659595959833,667.8659595959833,836.0170390776151,548.259696969714,0.5622142541866298,0.5622142541866298,0.5365716934098962,0.6056436433525034,8.403939393939732,8.403939393939732,10.096622793592255,7.2596969696972575,0.09321872768086736,0.09321872768086736,0.0899587278110644,0.09676784001634388,0.30531742118796196,0.30531742118796196,0.29993120513055055,0.31107529637749104,0.9164175468295273,0.9164175468295273,0.8950998240904093,0.931436285098506
0,194.60090909090565,194.60090909090565,292.54616875828486,171.95737373737038,0.5581104598162507,0.5581104598162507,0.5011240649184195,0.5751711195985613,4.29848484848479,4.29848484848479,5.7493112947657465,3.749898989898944,0.035206519742879736,0.035206519742879736,0.03204832695484674,0.03435031629425267,0.1876340047616096,0.1876340047616096,0.1790204651844217,0.18533838321905333,0.9222648569513556,0.9222648569513556,0.8820981853756354,0.9308128486605866
0,412.0105050505081,412.0105050505081,562.1848790939526,297.38989898989763,0.38185591958603365,0.38185591958603365,0.35762857317759605,0.46329303051396603,8.787676767676896,8.787676767676896,10.545046423833975,6.091717171717157,0.040839143964894374,0.040839143964894374,0.037796247977339346,0.04125865727986368,0.20208697128932973,0.20208697128932973,0.1944125715516858,0.20312227174749617,0.8575900164603882,0.8575900164603882,0.8049911985801452,0.8974607926273827
0,710.9103030302714,710.9103030302714,1138.13529231703,705.4278787878486,0.5907670486573824,0.5907670486573824,0.5699924619059068,0.6107789067411649,9.773131313131172,9.773131313131172,13.90266299357119,9.014949494949406,0.2937765177022304,0.2937765177022304,0.28225143783386203,0.291626604428084,0.5420115475727711,0.5420115475727711,0.531273411563069,0.5400246331678621,0.9351735823688585,0.9351735823688585,0.8963156183037017,0.9358667765247584
0,386.8367676767609,386.8367676767609,766.0054076113935,489.2805050504939,0.6248676808700018,0.6248676808700018,0.5984315988677629,0.6240686201019975,7.06989898989884,7.06989898989884,11.528925619833736,8.211616161615892,0.32532428833787386,0.32532428833787386,0.31831038940080597,0.32636533516981664,0.5703720613230226,0.5703720613230226,0.5641900295120483,0.5712839356833138,0.9601586331772575,0.9601586331772575,0.9210238089951346,0.9495490756546812
0,341.11444444443833,341.11444444443833,519.3784307723304,327.56484848484155,0.6810213930148155,0.6810213930148155,0.6632149737345879,0.6897286814122459,6.228989898989696,6.228989898989696,8.604428119579053,5.976767676767503,0.4059191766145771,0.4059191766145771,0.39945347576444507,0.4072172737475154,0.6371178671286634,0.6371178671286634,0.6320233190036939,0.63813578002453,0.9626446725495024,0.9626446725495024,0.9427308775166814,0.9639177087644151
0,292.8352525252531,292.8352525252531,412.2872155902295,236.56393939394027,0.45235726117859315,0.45235726117859315,0.3909147645468341,0.4578405100078202,6.323535353535461,6.323535353535461,7.949494949494674,5.362727272727369,0.06439079175595439,0.06439079175595439,0.06208533491618466,0.06474367921641706,0.25375340737801805,0.25375340737801805,0.2491692896730748,0.254447792712802,0.9358794856105429,0.9358794856105429,0.909758201089942,0.9481708598398735
0,423.20525252524374,423.20525252524374,765.1428425669967,562.206969696945,0.5780645514757407,0.5780645514757407,0.5501385856531116,0.5664793772376271,7.710707070706924,7.710707070706924,12.30292827262402,9.701717171716759,0.26659957147224933,0.26659957147224933,0.2606300956839958,0.26680398428724045,0.5163328107647714,0.5163328107647714,0.5105194371265367,0.5165307195968507,0.9674461544120891,0.9674461544120891,0.941107968114056,0.9567461054635877
0,296.9955555555532,296.9955555555532,431.3774104683122,259.99181818181574,0.6063680274325646,0.6063680274325646,0.4692226562430781,0.5119413183393647,4.445656565656515,4.445656565656515,6.82665034180177,5.077272727272693,0.03879780634628626,0.03879780634628626,0.034723103836338226,0.037652591572283255,0.19697158766250086,0.19697158766250086,0.18634136372887858,0.19404275707246393,0.9094690513308633,0.9094690513308633,0.8686099381482402,0.9229075545402616
0,384.15030303029886,384.15030303029886,460.62616059582604,292.2224242424193,0.6333040947183975,0.6333040947183975,0.6183412330035035,0.6488698481836043,7.376363636363502,7.376363636363502,8.750637690031105,6.181414141414027,0.3312675951433153,0.3312675951433153,0.33089574773474995,0.3373586929904685,0.5755585071418154,0.5755585071418154,0.5752353846337601,0.58082587148858,0.9359741672180844,0.9359741672180844,0.9230765164478445,0.9513796528035308
0,423.095454545446,423.095454545446,797.586776859411,650.5502020201461,0.6083850304396609,0.6083850304396609,0.5723507978708173,0.5882227297686805,7.322727272727121,7.322727272727121,12.042444648504091,10.271212121211644,0.3025662993571555,0.3025662993571555,0.2901683299725122,0.2942876288132962,0.5500602688407475,0.5500602688407475,0.5386727484962575,0.5424828373444603,0.9694846894119454,0.9694846894119454,0.9426488736790722,0.9531934804705473
0,2315.2682828281368,2315.2682828281368,2817.242730333347,1906.345454545326,0.5630227762189903,0.5630227762189903,0.5540376766015489,0.5700471261883318,18.43353535353422,18.43353535353422,20.897459442911376,15.524646464645592,0.2873092235484908,0.2873092235484908,0.278423501883955,0.2889378991938504,0.5360123352577726,0.5360123352577726,0.5276585087762302,0.5375294403042966,0.8133115659714479,0.8133115659714479,0.7735728097809715,0.8468236312384211
0,460.4937373737431,460.4937373737431,594.5600448933567,315.45282828283155,0.3808740044125281,0.3808740044125281,0.3554104418752177,0.4548940660426518,9.084040404040591,9.084040404040591,10.715947352310591,6.238080808080912,0.048658468523612344,0.048658468523612344,0.04581924611575539,0.04872572696662971,0.220586646294857,0.220586646294857,0.21405430646393311,0.22073904721781715,0.8786741435462105,0.8786741435462105,0.8431596904481808,0.9167735911926798
0,375.09818181818173,375.09818181818173,600.6429956126694,375.4243434343433,0.6678375642184939,0.6678375642184939,0.5606089073306688,0.5961840331812772,5.246060606060593,5.246060606060593,8.417712478318265,5.769797979797946,0.19333915416794498,0.19333915416794498,0.18334702431254507,0.18564611774309134,0.4397034843709394,0.4397034843709394,0.42819040660965896,0.43086670530813975,0.9545269566935254,0.9545269566935254,0.9271022472866756,0.9551004520874277
0,331.62696969697396,331.62696969697396,453.19620446891287,342.39575757575585,0.4766344245661534,0.4766344245661534,0.44342521785147093,0.5113678816194879,6.761515151515304,6.761515151515304,8.266299357208158,6.192727272727244,0.0646127282930387,0.0646127282930387,0.06151304438585001,0.06424749005204092,0.2541903387090837,0.2541903387090837,0.24801823397857264,0.2534708860047657,0.9162409357053665,0.9162409357053665,0.8856112249098256,0.9135155113805055
0,393.37292929293096,393.37292929293096,495.8099173553498,269.3095959595939,0.3865950347030606,0.3865950347030606,0.3601541605348235,0.42328264525184,8.494545454545609,8.494545454545609,9.958677685949954,6.679898989898921,0.03815024997448255,0.03815024997448255,0.0374726936456916,0.03965591776348457,0.19532088975448209,0.19532088975448209,0.19357864976719824,0.19913793652512465,0.9112903140716532,0.9112903140716532,0.8885960219080573,0.9395583303382216
0,455.30828282829697,455.30828282829697,544.3900622385238,265.7720202020228,0.3836961599475234,0.3836961599475234,0.3569721073671783,0.4496160014095361,9.424040404040696,9.424040404040696,10.84981124375023,6.073030303030425,0.052625645342305266,0.052625645342305266,0.050366495900813886,0.05353487399244349,0.2294028015136373,0.2294028015136373,0.22442481124156902,0.231376044551815,0.8844371350614085,0.8844371350614085,0.8611889685118926,0.9319878928144327
0,406.48818181819485,406.48818181819485,488.39771451891255,272.4214141414162,0.44451206433170654,0.44451206433170654,0.4086613635385033,0.5001033408098763,8.023131313131554,8.023131313131554,9.021732476277691,5.425050505050619,0.04860952963982758,0.04860952963982758,0.04788254325562158,0.051961437608403466,0.22047568945311766,0.22047568945311766,0.21882080169769413,0.22795051570111322,0.8576378904268414,0.8576378904268414,0.8299675480284054,0.9057994310052719
0,481.4323232323173,481.4323232323173,541.0810121416007,225.16111111110595,0.31351942414663647,0.31351942414663647,0.2894329351311798,0.39595208455595166,10.084040404040303,10.084040404040303,10.644934190388428,6.131212121212017,0.006870064279155394,0.006870064279155394,0.006257078873354438,0.00762593102744625,0.0828858508984217,0.0828858508984217,0.07910169956046734,0.08732657686779123,0.7583160169054459,0.7583160169054459,0.7268993139008961,0.886247051083997
